,id,mainteam,visitteam,matchtime,m_score,v_score,mt,vt,mt_grad,vt_grad,score
1401,1509.0,爱尔兰,瑞典,2016-6-13,1.0,1.0,0,23,300,889,1
1402,1510.0,爱尔兰,白俄,2016-6-1,1.0,2.0,0,0,300,300,0
1403,1511.0,爱尔兰,荷兰,2016-5-28,1.0,1.0,0,19,300,969,1
1404,1512.0,爱尔兰,斯洛伐,2016-3-30,2.0,2.0,0,0,300,300,1
1405,1513.0,爱尔兰,瑞士,2016-3-26,1.0,0.0,0,6,300,1179,2
1406,1514.0,爱尔兰,波黑,2015-11-17,2.0,0.0,0,41,300,688,2
1407,1515.0,爱尔兰,德国,2015-10-9,1.0,0.0,0,1,300,1544,2
1408,1516.0,爱尔兰,格鲁吉,2015-9-8,1.0,0.0,0,0,300,300,2
1409,1517.0,爱尔兰,苏格兰,2015-6-13,1.0,1.0,0,34,300,735,1
1410,1518.0,爱尔兰,英格兰,2015-6-7,0.0,0.0,0,13,300,1040,1
1411,1519.0,爱尔兰,波兰,2015-3-30,1.0,1.0,0,10,300,1128,1
1412,1520.0,爱尔兰,美国,2014-11-19,4.0,1.0,0,24,300,880,2
1413,1521.0,爱尔兰,直布罗,2014-10-11,7.0,0.0,0,0,300,300,2
1414,1522.0,爱尔兰,阿曼,2014-9-4,2.0,0.0,0,87,300,383,2
1415,1523.0,爱尔兰,哥斯达,2014-6-7,1.0,1.0,0,0,300,300,1
1416,1524.0,爱尔兰,土耳其,2014-5-26,1.0,2.0,0,37,300,714,0
1417,1525.0,爱尔兰,塞尔维,2014-3-6,1.0,2.0,0,0,300,300,0
1418,1526.0,爱尔兰,拉脱维,2013-11-16,3.0,0.0,0,0,300,300,2
1419,1527.0,爱尔兰,哈萨克,2013-10-16,3.0,1.0,0,0,300,300,2
1420,1528.0,爱尔兰,瑞典,2013-9-7,1.0,2.0,0,23,300,889,0
1421,1529.0,爱尔兰,法罗,2013-6-8,3.0,0.0,0,0,300,300,2
1422,1530.0,爱尔兰,奥地利,2013-3-27,2.0,2.0,0,26,300,841,1
1423,1531.0,爱尔兰,波兰,2013-2-7,2.0,0.0,0,10,300,1128,2
1424,1532.0,爱尔兰,希腊,2012-11-15,0.0,1.0,0,44,300,657,0
1425,1533.0,爱尔兰,德国,2012-10-13,1.0,6.0,0,1,300,1544,0
1426,1535.0,爱尔兰,克罗地,2012-6-11,1.0,3.0,0,0,300,300,0
1427,1536.0,爱尔兰,波黑,2012-5-26,1.0,0.0,0,41,300,688,2
1428,1537.0,爱尔兰,捷克,2012-3-1,1.0,1.0,0,0,300,300,1
1429,1538.0,爱尔兰,爱沙尼,2011-11-16,1.0,1.0,0,0,300,300,1
1430,1539.0,爱尔兰,亚美尼,2011-10-12,2.0,1.0,0,0,300,300,2
1431,1540.0,爱尔兰,斯洛伐,2011-9-3,0.0,0.0,0,0,300,300,1
1432,1541.0,爱尔兰,克罗地,2011-8-11,0.0,0.0,0,0,300,300,1
1433,1542.0,爱尔兰,意大利,2011-6-8,2.0,0.0,0,20,300,947,2
1434,1543.0,爱尔兰,苏格兰,2011-5-30,1.0,0.0,0,34,300,735,2
1435,1544.0,爱尔兰,北爱,2011-5-25,5.0,0.0,0,0,300,300,2
1436,1545.0,爱尔兰,乌拉圭,2011-3-30,2.0,3.0,0,17,300,976,0
1437,1546.0,爱尔兰,马其顿,2011-3-27,2.0,1.0,0,77,300,422,2
1438,1548.0,爱尔兰,挪威,2010-11-18,1.0,2.0,0,48,300,608,0
1439,1549.0,爱尔兰,俄罗斯,2010-10-9,2.0,3.0,0,66,300,493,0
1440,1550.0,巴拉圭,委内瑞,2017-10-11,0.0,1.0,32,0,737,300,0
1441,1551.0,巴拉圭,乌拉圭,2017-9-6,1.0,2.0,32,17,737,976,0
1442,1552.0,巴拉圭,厄瓜多,2017-3-24,2.0,1.0,32,0,737,300,2
1443,1553.0,巴拉圭,秘鲁,2016-11-11,1.0,4.0,32,11,737,1106,0
1444,1554.0,巴拉圭,哥伦比,2016-10-7,0.0,1.0,32,0,737,300,0
1445,1555.0,巴拉圭,智利,2016-9-2,2.0,1.0,32,9,737,1146,2
1446,1556.0,巴拉圭,巴西,2016-3-30,2.0,2.0,32,2,737,1384,1
1447,1557.0,巴拉圭,玻利维,2015-11-18,2.0,1.0,32,0,737,300,2
1448,1558.0,巴拉圭,阿根廷,2015-10-14,0.0,0.0,32,5,737,1254,1
1449,1559.0,巴拉圭,牙买加,2015-6-17,1.0,0.0,32,52,737,587,2
1450,1560.0,巴拉圭,洪都拉,2015-6-7,2.0,2.0,32,0,737,300,1
1451,1561.0,巴拉圭,秘鲁,2014-11-15,2.0,1.0,32,11,737,1106,2
1452,1562.0,巴拉圭,阿联酋,2014-9-8,0.0,0.0,32,0,737,300,1
1453,1563.0,巴拉圭,喀麦隆,2014-5-30,2.0,1.0,32,50,737,603,2
1454,1564.0,巴拉圭,哥伦比,2013-10-16,1.0,2.0,32,0,737,300,0
1455,1565.0,巴拉圭,阿根廷,2013-9-11,2.0,5.0,32,5,737,1254,0
1456,1566.0,巴拉圭,玻利维,2013-9-7,4.0,0.0,32,0,737,300,2
1457,1567.0,巴拉圭,智利,2013-6-8,1.0,2.0,32,9,737,1146,0
1458,1569.0,巴拉圭,秘鲁,2012-10-17,1.0,0.0,32,11,737,1106,2
1459,1570.0,巴拉圭,委内瑞,2012-9-12,0.0,2.0,32,0,737,300,0
1460,1571.0,巴拉圭,巴拿马,2012-3-1,1.0,0.0,32,55,737,574,2
1461,1573.0,巴拉圭,厄瓜多,2011-11-12,2.0,1.0,32,0,737,300,2
1462,1574.0,巴拉圭,乌拉圭,2011-10-12,1.0,1.0,32,17,737,976,1
1463,1575.0,巴拉圭,委内瑞,2011-7-21,0.0,0.0,32,0,737,300,1
1464,1576.0,巴拉圭,委内瑞,2011-7-14,3.0,3.0,32,0,737,300,1
1465,1577.0,巴拉圭,厄瓜多,2011-7-4,0.0,0.0,32,0,737,300,1
1466,1578.0,巴拉圭,智利,2011-6-24,0.0,0.0,32,9,737,1146,1
1467,1579.0,巴拉圭,罗马尼,2011-6-12,2.0,0.0,32,0,737,300,2
1468,1580.0,巴拉圭,玻利维,2011-6-8,0.0,0.0,32,0,737,300,1
1469,1581.0,巴拉圭,哥斯达,2010-8-12,2.0,0.0,32,0,737,300,2
1470,1582.0,巴拉圭,西班牙,2010-7-4,0.0,1.0,32,8,737,1162,0
1471,1583.0,巴拉圭,日本,2010-6-29,0.0,0.0,32,60,737,528,1
1472,1584.0,巴拉圭,新西兰,2010-6-24,0.0,0.0,32,0,737,300,1
1473,1585.0,巴拉圭,科特迪,2010-5-30,2.0,2.0,32,0,737,300,1
1474,1588.0,巴拉圭,卡塔尔,2009-11-14,0.0,2.0,32,101,737,339,0
1475,1589.0,巴拉圭,哥伦比,2009-10-15,0.0,2.0,32,0,737,300,0
1476,1590.0,巴拉圭,阿根廷,2009-9-10,1.0,0.0,32,5,737,1254,2
1477,1591.0,巴拉圭,玻利维,2009-9-6,1.0,0.0,32,0,737,300,2
1478,1592.0,巴拉圭,智利,2009-6-7,0.0,2.0,32,9,737,1146,0
1479,1593.0,巴拉圭,秘鲁,2008-10-16,1.0,0.0,32,11,737,1106,2
1480,1594.0,巴拉圭,委内瑞,2008-9-10,2.0,0.0,32,0,737,300,2
1481,1595.0,巴拉圭,巴西,2008-6-16,2.0,0.0,32,2,737,1384,2
1482,1596.0,巴拉圭,厄瓜多,2007-11-18,5.0,1.0,32,0,737,300,2
1483,1597.0,巴拉圭,乌拉圭,2007-10-18,1.0,0.0,32,17,737,976,2
1484,1598.0,巴拉圭,委内瑞,2007-8-23,1.0,1.0,32,0,737,300,1
1485,1599.0,巴拉圭,哥伦比,2007-6-29,5.0,0.0,32,0,737,300,2
1486,1600.0,委内瑞,伊朗,2017-11-13,0.0,1.0,0,34,300,784,0
1487,1601.0,委内瑞,乌拉圭,2017-10-6,0.0,0.0,0,17,300,976,1
1488,1602.0,委内瑞,哥伦比,2017-9-1,0.0,0.0,0,0,300,300,1
1489,1603.0,委内瑞,厄瓜多,2017-6-9,1.0,1.0,0,0,300,300,1
1490,1604.0,委内瑞,秘鲁,2017-3-24,2.0,2.0,0,11,300,1106,1
1491,1605.0,委内瑞,玻利维,2016-11-11,5.0,0.0,0,0,300,300,2
1492,1606.0,委内瑞,巴西,2016-10-12,0.0,2.0,0,2,300,1384,0
1493,1607.0,委内瑞,阿根廷,2016-9-7,2.0,2.0,0,5,300,1254,1
1494,1608.0,委内瑞,智利,2016-3-30,1.0,4.0,0,9,300,1146,0
1495,1610.0,委内瑞,厄瓜多,2015-11-18,1.0,3.0,0,0,300,300,0
1496,1611.0,委内瑞,巴拉圭,2015-10-9,0.0,1.0,0,32,300,737,0
1497,1612.0,委内瑞,巴拿马,2015-9-9,1.0,1.0,0,55,300,574,1
1498,1613.0,委内瑞,洪都拉,2015-9-5,0.0,3.0,0,0,300,300,0
1499,1615.0,委内瑞,巴拉圭,2013-10-12,1.0,1.0,0,32,300,737,1
1500,1616.0,委内瑞,秘鲁,2013-9-11,3.0,2.0,0,11,300,1106,2
1501,1617.0,委内瑞,玻利维,2013-8-15,2.0,2.0,0,0,300,300,1
1502,1618.0,委内瑞,乌拉圭,2013-6-12,0.0,1.0,0,17,300,976,0
1503,1619.0,委内瑞,哥伦比,2013-3-27,1.0,0.0,0,0,300,300,2
1504,1620.0,委内瑞,尼日利,2012-11-15,1.0,3.0,0,0,300,300,0
1505,1621.0,委内瑞,厄瓜多,2012-10-17,1.0,1.0,0,0,300,300,1
1506,1622.0,委内瑞,智利,2012-6-10,0.0,2.0,0,9,300,1146,0
1507,1624.0,委内瑞,玻利维,2011-11-16,1.0,0.0,0,0,300,300,2
1508,1625.0,委内瑞,阿根廷,2011-10-12,1.0,0.0,0,5,300,1254,2
1509,1626.0,委内瑞,阿根廷,2011-9-2,0.0,1.0,0,5,300,1254,0
1510,1627.0,委内瑞,厄瓜多,2011-7-10,1.0,0.0,0,0,300,300,2
1511,1628.0,委内瑞,西班牙,2011-6-8,0.0,3.0,0,8,300,1162,0
1512,1629.0,委内瑞,哥斯达,2011-2-10,2.0,2.0,0,0,300,300,1
1513,1630.0,委内瑞,厄瓜多,2010-9-8,1.0,0.0,0,0,300,300,2
1514,1631.0,委内瑞,哥伦比,2010-9-4,0.0,2.0,0,0,300,300,0
1515,1636.0,委内瑞,巴拉圭,2009-10-11,1.0,2.0,0,32,300,737,0
1516,1637.0,委内瑞,秘鲁,2009-9-10,3.0,1.0,0,11,300,1106,2
1517,1638.0,委内瑞,乌拉圭,2009-6-11,2.0,2.0,0,17,300,976,1
1518,1640.0,委内瑞,哥伦比,2009-4-1,2.0,0.0,0,0,300,300,2
1519,1642.0,委内瑞,安哥拉,2008-11-20,0.0,0.0,0,0,300,300,1
1520,1643.0,委内瑞,厄瓜多,2008-10-16,3.0,1.0,0,0,300,300,2
1521,1644.0,委内瑞,巴西,2008-10-13,0.0,4.0,0,2,300,1384,0
1522,1645.0,委内瑞,智利,2008-6-20,2.0,3.0,0,9,300,1146,0
1523,1646.0,委内瑞,玻利维,2008-3-27,0.0,1.0,0,0,300,300,0
1524,1648.0,委内瑞,玻利维,2007-11-21,5.0,3.0,0,0,300,300,2
1525,1649.0,委内瑞,阿根廷,2007-10-17,0.0,2.0,0,5,300,1254,0
1526,1650.0,塞尔维,玻利维,2018-6-9,5.0,1.0,0,0,300,300,2
1527,1651.0,塞尔维,智利,2018-6-5,0.0,1.0,0,9,300,1146,0
1528,1652.0,塞尔维,摩洛哥,2018-3-24,1.0,2.0,0,42,300,681,0
1529,1653.0,塞尔维,格鲁吉,2017-10-10,1.0,0.0,0,0,300,300,2
1530,1654.0,塞尔维,摩尔多,2017-9-2,3.0,0.0,0,0,300,300,2
1531,1655.0,塞尔维,威尔士,2017-6-12,1.0,1.0,0,21,300,931,1
1532,1656.0,塞尔维,奥地利,2016-10-10,3.0,2.0,0,26,300,841,2
1533,1657.0,塞尔维,爱尔兰,2016-9-6,2.0,2.0,0,0,300,300,1
1534,1658.0,塞尔维,俄罗斯,2016-6-5,1.0,1.0,0,66,300,493,1
1535,1659.0,塞尔维,以色列,2016-6-1,3.0,1.0,0,98,300,347,2
1536,1660.0,塞尔维,塞浦路,2016-5-25,2.0,1.0,0,0,300,300,2
1537,1661.0,塞尔维,葡萄牙,2015-10-11,1.0,2.0,0,4,300,1306,0
1538,1662.0,塞尔维,亚美尼,2015-9-5,2.0,0.0,0,0,300,300,2
1539,1663.0,塞尔维,阿塞拜,2015-6-7,4.0,1.0,0,0,300,300,2
1540,1664.0,塞尔维,丹麦,2014-11-15,1.0,3.0,0,12,300,1054,0
1541,1665.0,塞尔维,阿尔巴,2014-10-15,0.0,3.0,0,0,300,300,0
1542,1666.0,塞尔维,法国,2014-9-8,1.0,1.0,0,7,300,1166,1
1543,1667.0,塞尔维,牙买加,2014-5-27,2.0,1.0,0,52,300,587,2
1544,1668.0,塞尔维,马其顿,2013-10-16,5.0,1.0,0,77,300,422,2
1545,1669.0,塞尔维,日本,2013-10-11,2.0,0.0,0,60,300,528,2
1546,1670.0,塞尔维,克罗地,2013-9-7,1.0,1.0,0,0,300,300,1
1547,1671.0,塞尔维,苏格兰,2013-3-27,2.0,0.0,0,34,300,735,2
1548,1672.0,塞尔维,比利时,2012-10-13,0.0,3.0,0,3,300,1346,0
1549,1673.0,塞尔维,威尔士,2012-9-12,6.0,1.0,0,21,300,931,2
1550,1674.0,塞尔维,爱尔兰,2012-8-16,0.0,0.0,0,0,300,300,1
1551,1675.0,塞尔维,意大利,2011-10-8,1.0,1.0,0,20,300,947,1
1552,1676.0,塞尔维,法罗,2011-9-7,3.0,1.0,0,0,300,300,2
1553,1677.0,塞尔维,北爱,2011-3-26,2.0,1.0,0,0,300,300,2
1554,1678.0,塞尔维,爱沙尼,2010-10-9,1.0,3.0,0,0,300,300,0
1555,1679.0,塞尔维,斯洛文,2010-9-8,1.0,1.0,0,0,300,300,1
1556,1680.0,塞尔维,希腊,2010-8-12,0.0,1.0,0,44,300,657,0
1557,1681.0,塞尔维,加纳,2010-6-13,0.0,1.0,0,50,300,603,0
1558,1682.0,塞尔维,喀麦隆,2010-6-6,4.0,3.0,0,50,300,603,2
1559,1683.0,塞尔维,波兰,2010-6-3,0.0,0.0,0,10,300,1128,1
1560,1684.0,塞尔维,罗马尼,2009-10-11,5.0,0.0,0,0,300,300,2
1561,1685.0,塞尔维,法国,2009-9-10,1.0,1.0,0,7,300,1166,1
1562,1686.0,塞尔维,奥地利,2009-6-7,1.0,0.0,0,26,300,841,2
1563,1687.0,塞尔维,瑞典,2009-4-2,2.0,0.0,0,23,300,889,2
1564,1689.0,塞尔维,保加利,2008-11-20,6.0,1.0,0,0,300,300,2
1565,1690.0,塞尔维,立陶宛,2008-10-12,3.0,0.0,0,0,300,300,2
1566,1691.0,塞尔维,法罗,2008-9-7,2.0,0.0,0,0,300,300,2
1567,1692.0,塞尔维,哈萨克,2007-11-25,1.0,0.0,0,0,300,300,2
1568,1693.0,塞尔维,波兰,2007-11-22,2.0,2.0,0,10,300,1128,1
1569,1694.0,塞尔维,芬兰,2007-9-9,0.0,0.0,0,62,300,507,1
1570,1695.0,塞尔维,葡萄牙,2007-3-29,1.0,1.0,0,4,300,1306,1
1571,1696.0,塞尔维,挪威,2006-11-16,1.0,1.0,0,48,300,608,1
1572,1700.0,乌克兰,斯洛伐,2017-11-11,2.0,1.0,30,0,777,300,2
1573,1701.0,乌克兰,克罗地,2017-10-10,0.0,2.0,30,0,777,300,0
1574,1702.0,乌克兰,土耳其,2017-9-3,2.0,0.0,30,37,777,714,2
1575,1703.0,乌克兰,马耳他,2017-6-6,0.0,1.0,30,0,777,300,0
1576,1704.0,乌克兰,塞尔维,2016-11-16,2.0,0.0,30,0,777,300,2
1577,1705.0,乌克兰,芬兰,2016-11-13,1.0,0.0,30,62,777,507,2
1578,1706.0,乌克兰,科索沃,2016-10-9,3.0,0.0,30,0,777,300,2
1579,1707.0,乌克兰,冰岛,2016-9-6,1.0,1.0,30,22,777,930,1
1580,1708.0,乌克兰,波兰,2016-6-21,0.0,1.0,30,10,777,1128,0
1581,1709.0,乌克兰,北爱,2016-6-16,0.0,2.0,30,0,777,300,0
1582,1710.0,乌克兰,威尔士,2016-3-29,1.0,0.0,30,21,777,931,2
1583,1711.0,乌克兰,塞浦路,2016-3-25,1.0,0.0,30,0,777,300,2
1584,1712.0,乌克兰,斯洛文,2015-11-15,2.0,0.0,30,0,777,300,2
1585,1713.0,乌克兰,西班牙,2015-10-13,0.0,1.0,30,8,777,1162,0
1586,1714.0,乌克兰,白俄,2015-9-5,3.0,1.0,30,0,777,300,2
1587,1715.0,乌克兰,卢森堡,2015-6-14,3.0,0.0,30,83,777,401,2
1588,1716.0,乌克兰,格鲁吉,2015-6-10,2.0,1.0,30,0,777,300,2
1589,1717.0,乌克兰,拉脱维,2015-4-1,1.0,1.0,30,0,777,300,1
1590,1718.0,乌克兰,立陶宛,2014-11-19,0.0,0.0,30,0,777,300,1
1591,1719.0,乌克兰,马其顿,2014-10-12,1.0,0.0,30,77,777,422,2
1592,1720.0,乌克兰,斯洛伐,2014-9-9,0.0,1.0,30,0,777,300,0
1593,1722.0,乌克兰,美国,2014-3-6,2.0,0.0,30,24,777,880,2
1594,1723.0,乌克兰,法国,2013-11-16,2.0,0.0,30,7,777,1166,2
1595,1724.0,乌克兰,波兰,2013-10-12,1.0,0.0,30,10,777,1128,2
1596,1725.0,乌克兰,英格兰,2013-9-11,0.0,0.0,30,13,777,1040,1
1597,1726.0,乌克兰,圣马力,2013-9-7,9.0,0.0,30,0,777,300,2
1598,1727.0,乌克兰,以色列,2013-8-15,2.0,0.0,30,98,777,347,2
1599,1729.0,乌克兰,摩尔多,2013-3-27,2.0,1.0,30,0,777,300,2
1600,1730.0,乌克兰,黑山,2012-10-17,0.0,1.0,30,43,777,671,0
1601,1731.0,乌克兰,捷克,2012-8-16,0.0,0.0,30,0,777,300,1
1602,1732.0,乌克兰,法国,2012-6-15,0.0,2.0,30,7,777,1166,0
1603,1733.0,乌克兰,瑞典,2012-6-12,2.0,1.0,30,23,777,889,2
1604,1734.0,乌克兰,爱沙尼,2012-5-29,4.0,0.0,30,0,777,300,2
1605,1735.0,乌克兰,奥地利,2011-11-16,2.0,1.0,30,26,777,841,2
1606,1736.0,乌克兰,德国,2011-11-12,3.0,3.0,30,1,777,1544,1
1607,1737.0,乌克兰,保加利,2011-10-8,3.0,0.0,30,0,777,300,2
1608,1738.0,乌克兰,乌拉圭,2011-9-3,2.0,3.0,30,17,777,976,0
1609,1739.0,乌克兰,瑞典,2011-8-11,0.0,1.0,30,23,777,889,0
1610,1740.0,乌克兰,法国,2011-6-7,1.0,4.0,30,7,777,1166,0
1611,1741.0,乌克兰,乌兹别,2011-6-2,2.0,0.0,30,0,777,300,2
1612,1742.0,乌克兰,意大利,2011-3-30,0.0,2.0,30,20,777,947,0
1613,1744.0,乌克兰,加拿大,2010-10-9,2.0,2.0,30,80,777,407,1
1614,1745.0,乌克兰,智利,2010-9-8,2.0,1.0,30,9,777,1146,2
1615,1746.0,乌克兰,荷兰,2010-8-12,1.0,1.0,30,19,777,969,1
1616,1747.0,乌克兰,罗马尼,2010-5-30,3.0,2.0,30,0,777,300,2
1617,1748.0,乌克兰,立陶宛,2010-5-25,4.0,0.0,30,0,777,300,2
1618,1749.0,乌克兰,希腊,2009-11-19,0.0,1.0,30,44,777,657,0
1619,1750.0,澳大利,哥伦比,2018-3-28,0.0,0.0,0,0,300,300,1
1620,1751.0,澳大利,洪都拉,2017-11-15,3.0,1.0,0,0,300,300,2
1621,1752.0,澳大利,叙利亚,2017-10-10,1.0,1.0,0,76,300,423,1
1622,1753.0,澳大利,泰国,2017-9-5,2.0,1.0,0,0,300,300,2
1623,1754.0,澳大利,德国,2017-6-19,2.0,3.0,0,1,300,1544,0
1624,1755.0,澳大利,巴西,2017-6-13,0.0,4.0,0,2,300,1384,0
1625,1756.0,澳大利,沙特,2017-6-8,3.0,2.0,0,0,300,300,2
1626,1757.0,澳大利,阿联酋,2017-3-28,2.0,0.0,0,0,300,300,2
1627,1758.0,澳大利,日本,2016-10-11,1.0,1.0,0,60,300,528,1
1628,1759.0,澳大利,伊拉克,2016-9-1,2.0,0.0,0,91,300,372,2
1629,1760.0,澳大利,希腊,2016-6-7,1.0,2.0,0,44,300,657,0
1630,1761.0,澳大利,希腊,2016-6-4,1.0,0.0,0,44,300,657,2
1631,1762.0,澳大利,约旦,2016-3-29,5.0,1.0,0,118,300,272,2
1632,1763.0,澳大利,塔吉克,2016-3-24,7.0,0.0,0,0,300,300,2
1633,1764.0,澳大利,吉尔吉,2015-11-12,3.0,0.0,0,0,300,300,2
1634,1765.0,澳大利,孟加拉,2015-9-3,5.0,0.0,0,0,300,300,2
1635,1766.0,澳大利,韩国,2015-1-31,1.0,1.0,0,61,300,520,1
1636,1767.0,澳大利,阿联酋,2015-1-27,2.0,0.0,0,0,300,300,2
1637,1768.0,澳大利,韩国,2015-1-17,0.0,1.0,0,61,300,520,0
1638,1769.0,澳大利,阿曼,2015-1-13,4.0,0.0,0,87,300,383,2
1639,1770.0,澳大利,科威特,2015-1-9,4.0,1.0,0,0,300,300,2
1640,1771.0,澳大利,西班牙,2014-6-23,0.0,3.0,0,8,300,1162,0
1641,1772.0,澳大利,荷兰,2014-6-18,2.0,3.0,0,19,300,969,0
1642,1773.0,澳大利,南非,2014-5-26,1.0,1.0,0,72,300,432,1
1643,1774.0,澳大利,厄瓜多,2014-3-6,3.0,4.0,0,0,300,300,0
1644,1775.0,澳大利,哥斯达,2013-11-19,1.0,0.0,0,0,300,300,2
1645,1776.0,澳大利,伊拉克,2013-6-18,1.0,0.0,0,91,300,372,2
1646,1777.0,澳大利,约旦,2013-6-11,4.0,0.0,0,118,300,272,2
1647,1778.0,澳大利,阿曼,2013-3-26,2.0,2.0,0,87,300,383,1
1648,1779.0,澳大利,日本,2012-6-12,1.0,1.0,0,60,300,528,1
1649,1780.0,澳大利,沙特,2012-2-29,4.0,2.0,0,0,300,300,2
1650,1781.0,澳大利,阿曼,2011-10-11,3.0,0.0,0,87,300,383,2
1651,1782.0,澳大利,马来,2011-10-7,5.0,0.0,0,0,300,300,2
1652,1783.0,澳大利,泰国,2011-9-2,2.0,1.0,0,0,300,300,2
1653,1784.0,澳大利,塞尔维,2011-6-7,0.0,0.0,0,0,300,300,1
1654,1785.0,澳大利,新西兰,2011-6-5,3.0,0.0,0,0,300,300,2
1655,1786.0,澳大利,日本,2011-1-29,0.0,0.0,0,60,300,528,1
1656,1787.0,澳大利,伊拉克,2011-1-22,0.0,0.0,0,91,300,372,1
1657,1788.0,澳大利,巴林,2011-1-18,1.0,0.0,0,116,300,281,2
1658,1789.0,澳大利,韩国,2011-1-14,1.0,1.0,0,61,300,520,1
1659,1790.0,澳大利,巴拉圭,2010-10-9,1.0,0.0,0,32,300,737,2
1660,1791.0,澳大利,塞尔维,2010-6-24,2.0,1.0,0,0,300,300,2
1661,1792.0,澳大利,丹麦,2010-6-1,1.0,0.0,0,12,300,1054,2
1662,1793.0,澳大利,新西兰,2010-5-24,2.0,1.0,0,0,300,300,2
1663,1794.0,澳大利,印尼,2010-3-3,1.0,0.0,0,0,300,300,2
1664,1795.0,澳大利,阿曼,2009-10-14,1.0,0.0,0,87,300,383,2
1665,1796.0,澳大利,荷兰,2009-10-10,0.0,0.0,0,19,300,969,1
1666,1797.0,澳大利,日本,2009-6-17,2.0,1.0,0,60,300,528,2
1667,1798.0,澳大利,巴林,2009-6-10,2.0,0.0,0,116,300,281,2
1668,1799.0,澳大利,乌兹别,2009-4-1,2.0,0.0,0,0,300,300,2
1669,1800.0,伊朗,乌兹别,2018-5-20,1.0,0.0,34,0,784,300,2
1670,1802.0,伊朗,巴拿马,2017-11-10,2.0,1.0,34,55,784,574,2
1671,1803.0,伊朗,多哥,2017-10-5,2.0,0.0,34,0,784,300,2
1672,1804.0,伊朗,叙利亚,2017-9-5,2.0,2.0,34,76,784,423,1
1673,1805.0,伊朗,乌兹别,2017-6-13,2.0,0.0,34,0,784,300,2
1674,1806.0,伊朗,中国,2017-3-28,1.0,0.0,34,73,784,431,2
1675,1808.0,伊朗,韩国,2016-10-11,1.0,0.0,34,61,784,520,2
1676,1809.0,伊朗,卡塔尔,2016-9-2,2.0,0.0,34,101,784,339,2
1677,1810.0,伊朗,吉尔吉,2016-6-8,6.0,0.0,34,0,784,300,2
1678,1811.0,伊朗,阿曼,2016-3-29,2.0,0.0,34,87,784,383,2
1679,1812.0,伊朗,印度,2016-3-24,4.0,0.0,34,97,784,354,2
1680,1813.0,伊朗,土库曼,2015-11-12,3.0,1.0,34,0,784,300,2
1681,1814.0,伊朗,日本,2015-10-13,1.0,1.0,34,60,784,528,1
1682,1815.0,伊朗,关岛,2015-9-3,6.0,0.0,34,0,784,300,2
1683,1816.0,伊朗,智利,2015-3-27,2.0,0.0,34,9,784,1146,2
1684,1817.0,伊朗,伊拉克,2015-1-23,1.0,1.0,34,91,784,372,1
1685,1818.0,伊朗,阿联酋,2015-1-19,1.0,0.0,34,0,784,300,2
1686,1819.0,伊朗,巴林,2015-1-11,2.0,0.0,34,116,784,281,2
1687,1820.0,伊朗,伊拉克,2015-1-4,1.0,0.0,34,91,784,372,2
1688,1821.0,伊朗,韩国,2014-11-18,1.0,0.0,34,61,784,520,2
1689,1822.0,伊朗,尼日利,2014-6-17,0.0,0.0,34,0,784,300,1
1690,1825.0,伊朗,黑山,2014-5-26,0.0,0.0,34,43,784,671,1
1691,1826.0,伊朗,白俄,2014-5-19,0.0,0.0,34,0,784,300,1
1692,1827.0,伊朗,科威特,2014-3-3,3.0,2.0,34,0,784,300,2
1693,1828.0,伊朗,泰国,2013-10-15,2.0,1.0,34,0,784,300,2
1694,1829.0,伊朗,黎巴嫩,2013-6-11,4.0,0.0,34,82,784,404,2
1695,1830.0,伊朗,黎巴嫩,2013-2-6,5.0,0.0,34,82,784,404,2
1696,1831.0,伊朗,乌兹别,2012-11-15,0.0,1.0,34,0,784,300,0
1697,1832.0,伊朗,韩国,2012-10-17,1.0,0.0,34,61,784,520,2
1698,1833.0,伊朗,卡塔尔,2012-6-12,0.0,0.0,34,101,784,339,1
1699,1834.0,伊朗,卡塔尔,2012-2-29,2.0,2.0,34,101,784,339,1
1700,1835.0,伊朗,巴林,2011-10-11,6.0,0.0,34,116,784,281,2
1701,1836.0,伊朗,印尼,2011-9-2,3.0,0.0,34,0,784,300,2
1702,1838.0,伊朗,俄罗斯,2011-2-9,1.0,0.0,34,66,784,493,2
1703,1839.0,伊朗,韩国,2011-1-23,0.0,0.0,34,61,784,520,1
1704,1840.0,伊朗,朝鲜,2011-1-15,1.0,0.0,34,110,784,297,2
1705,1841.0,伊朗,巴西,2010-10-8,0.0,3.0,34,2,784,1384,0
1706,1843.0,伊朗,泰国,2010-3-3,1.0,0.0,34,0,784,300,2
1707,1845.0,伊朗,马其顿,2009-11-18,1.0,1.0,34,77,784,422,1
1708,1846.0,伊朗,约旦,2009-11-14,1.0,0.0,34,118,784,272,2
1709,1849.0,伊朗,阿联酋,2009-6-10,1.0,0.0,34,0,784,300,2
1710,1850.0,民刚果,几内亚,2017-11-12,3.0,1.0,0,70,300,450,2
1711,1851.0,民刚果,突尼斯,2017-9-6,2.0,2.0,0,14,300,1012,1
1712,1853.0,民刚果,刚果,2017-6-11,3.0,1.0,0,54,300,585,2
1713,1854.0,民刚果,博茨瓦,2017-6-5,2.0,0.0,0,0,300,300,2
1714,1856.0,民刚果,摩洛哥,2017-1-17,1.0,0.0,0,42,300,681,2
